trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
2全日（夏）_06時38分_系統40202,08:02:00,08:02:00,2_01,63,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:03:00,08:03:00,3_01,64,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:04:00,08:04:00,4_01,65,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:05:00,08:05:00,5_01,66,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:06:00,08:06:00,6_01,67,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:07:00,08:07:00,7_01,68,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:08:00,08:08:00,120_02,69,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:08:00,08:08:00,119_02,70,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:09:00,08:09:00,118_02,71,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:10:00,08:10:00,202_01,72,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:11:00,08:11:00,203_01,73,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:12:00,08:12:00,204_01,74,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:13:00,08:13:00,9_03,75,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:14:00,08:14:00,10_01,76,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:15:00,08:15:00,11_01,77,三本木営業所,0,0
2全日（夏）_06時38分_系統40202,08:16:00,08:16:00,12_03,78,三本木営業所,1,0
2全日（夏）_07時33分_系統40101,07:33:00,07:33:00,12_02,1,馬門温泉,0,1
2全日（夏）_07時33分_系統40101,07:34:00,07:34:00,11_02,2,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:35:00,07:35:00,10_02,3,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:36:00,07:36:00,9_02,4,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:37:00,07:37:00,204_02,5,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:38:00,07:38:00,203_02,6,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:39:00,07:39:00,202_02,7,馬門温泉,0,0
2全日（夏）_07時33分_系統40101,07:40:00,07:40:00,118_01,8,馬門温泉,0,0
